latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.1,-43.852,302.1,1.2,1.1,2019-10-18,0145,T,46,6.0NRT,290.1,7.6,N
-19.763,-42.372,313.1,1.5,1.2,2019-10-18,0145,T,86,6.0NRT,294.9,20.2,N
-19.75,-42.359,342,1.6,1.2,2019-10-18,0145,T,100,6.0NRT,295.6,86.9,N
-19.752,-42.374,401.2,1.5,1.2,2019-10-18,0145,T,100,6.0NRT,302,491,N
-19.755,-42.388,304.9,1.5,1.2,2019-10-18,0145,T,49,6.0NRT,294.3,8.6,N
-19.815,-42.742,308.2,1.5,1.2,2019-10-18,0145,T,74,6.0NRT,292.6,13.9,N
-19.817,-42.756,313.3,1.5,1.2,2019-10-18,0145,T,87,6.0NRT,293.2,20.3,N
-19.925,-43.657,300.1,1.3,1.1,2019-10-18,0145,T,18,6.0NRT,289.2,6,N
-19.842,-43.528,308.1,1.3,1.1,2019-10-18,0145,T,74,6.0NRT,289.7,12.8,N
-19.574,-42.344,319.8,1.6,1.2,2019-10-18,0145,T,99,6.0NRT,295.2,31.4,N
-19.561,-42.332,304.6,1.6,1.2,2019-10-18,0145,T,61,6.0NRT,293.6,9.6,N
-19.563,-42.346,309.3,1.6,1.2,2019-10-18,0145,T,77,6.0NRT,294.2,15.5,N
-21.365,-56.94,308.1,3.9,1.8,2019-10-18,0145,T,73,6.0NRT,292.7,51.9,N
-21.377,-56.944,306.3,3.9,1.8,2019-10-18,0145,T,68,6.0NRT,293,44.1,N
-19.703,-43.678,303,1.3,1.1,2019-10-18,0145,T,52,6.0NRT,292.5,6.7,N
-19.693,-43.68,312.3,1.3,1.1,2019-10-18,0145,T,85,6.0NRT,292.8,15.2,N
-19.728,-43.896,311.8,1.2,1.1,2019-10-18,0145,T,83,6.0NRT,291.5,15.2,N
-19.73,-44.099,301.3,1.2,1.1,2019-10-18,0145,T,39,6.0NRT,290.4,5.7,N
-19.463,-42.646,318,1.5,1.2,2019-10-18,0145,T,96,6.0NRT,295.9,26,N
-19.466,-42.662,312.3,1.5,1.2,2019-10-18,0145,T,85,6.0NRT,294.5,18,N
-19.452,-42.65,311.3,1.5,1.2,2019-10-18,0145,T,82,6.0NRT,293.9,16.9,N
-19.455,-42.665,303.5,1.5,1.2,2019-10-18,0145,T,45,6.0NRT,292.9,8.7,N
-19.457,-42.68,303.9,1.5,1.2,2019-10-18,0145,T,46,6.0NRT,291.7,10.1,N
-19.444,-42.668,313,1.5,1.2,2019-10-18,0145,T,86,6.0NRT,292.5,20.4,N
-19.419,-42.582,316.8,1.5,1.2,2019-10-18,0145,T,94,6.0NRT,295.1,25.6,N
-19.421,-42.595,304.9,1.5,1.2,2019-10-18,0145,T,62,6.0NRT,294.5,9.6,N
-19.889,-45.513,307.8,1.1,1,2019-10-18,0145,T,72,6.0NRT,290.6,9.5,N
-19.88,-45.514,326.4,1.1,1,2019-10-18,0145,T,100,6.0NRT,289,27.2,N
-19.881,-45.524,302.3,1.1,1,2019-10-18,0145,T,24,6.0NRT,288.8,5.5,N
-20.322,-48.846,310.8,1.1,1,2019-10-18,0145,T,81,6.0NRT,285.9,11.3,N
-20.323,-48.856,318.6,1.1,1,2019-10-18,0145,T,97,6.0NRT,287.2,18.6,N
-20.317,-48.853,323.8,1.1,1,2019-10-18,0145,T,100,6.0NRT,287.5,24.2,N
-19.293,-42.182,305.9,1.6,1.3,2019-10-18,0145,T,66,6.0NRT,293.3,12.9,N
-19.229,-42.749,307.5,1.5,1.2,2019-10-18,0145,T,32,6.0NRT,292.7,12.4,N
-19.213,-42.722,315.7,1.5,1.2,2019-10-18,0145,T,47,6.0NRT,293.5,22,N
-19.216,-42.736,320.3,1.5,1.2,2019-10-18,0145,T,100,6.0NRT,294,30.1,N
-19.218,-42.751,308.5,1.5,1.2,2019-10-18,0145,T,30,6.0NRT,292.8,13,N
-19.209,-42.715,304.8,1.5,1.2,2019-10-18,0145,T,5,6.0NRT,291.9,9.7,N
-19.211,-42.729,326.9,1.5,1.2,2019-10-18,0145,T,100,6.0NRT,294.3,43.3,N
-19.214,-42.743,318,1.5,1.2,2019-10-18,0145,T,76,6.0NRT,293.1,25.9,N
-19.214,-42.815,311.2,1.5,1.2,2019-10-18,0145,T,82,6.0NRT,292.8,18.5,N
-19.301,-43.406,302.6,1.4,1.2,2019-10-18,0145,T,50,6.0NRT,290.5,8.7,N
-19.146,-42.74,303.2,1.5,1.2,2019-10-18,0145,T,54,6.0NRT,292.1,9.4,N
-19.133,-42.729,315.6,1.5,1.2,2019-10-18,0145,T,92,6.0NRT,293.3,24.1,N
-19.135,-42.743,315.7,1.5,1.2,2019-10-18,0145,T,92,6.0NRT,292.3,24.5,N
-19.131,-42.735,324.3,1.5,1.2,2019-10-18,0145,T,100,6.0NRT,293.2,39.2,N
-20.189,-50.293,328.1,1.3,1.1,2019-10-18,0145,T,100,6.0NRT,292.7,36.9,N
-19.072,-42.977,307.1,1.4,1.2,2019-10-18,0145,T,70,6.0NRT,290.7,13.5,N
-19.067,-42.97,306.4,1.5,1.2,2019-10-18,0145,T,68,6.0NRT,290.3,13.9,N
-19.67,-47.222,302.8,1,1,2019-10-18,0145,T,51,6.0NRT,290.2,5.1,N
-19.028,-43.2,318.3,1.4,1.2,2019-10-18,0145,T,97,6.0NRT,292,26.8,N
-19.031,-43.213,317,1.4,1.2,2019-10-18,0145,T,94,6.0NRT,291,25.4,N
-19.005,-43.223,300.1,1.4,1.2,2019-10-18,0145,T,19,6.0NRT,289.8,6.9,N
-19.079,-43.934,323.7,1.3,1.1,2019-10-18,0145,T,100,6.0NRT,294.5,28.9,N
-19.081,-43.946,316.5,1.3,1.1,2019-10-18,0145,T,93,6.0NRT,293.8,19.1,N
-19.381,-46.743,303.5,1,1,2019-10-18,0150,T,55,6.0NRT,290.6,6.2,N
-19.462,-47.438,315.9,1,1,2019-10-18,0150,T,92,6.0NRT,290.5,14.3,N
-19.463,-47.448,315.4,1,1,2019-10-18,0150,T,91,6.0NRT,290.9,13.9,N
-18.567,-42.114,301.8,1.7,1.3,2019-10-18,0150,T,42,6.0NRT,291.7,9.4,N
-18.406,-41.847,307.5,1.8,1.3,2019-10-18,0150,T,72,6.0NRT,293.5,16,N
-19.065,-46.16,314.4,1,1,2019-10-18,0150,T,89,6.0NRT,290.9,14.1,N
-18.543,-43.058,304.2,1.5,1.2,2019-10-18,0150,T,59,6.0NRT,288.1,11.9,N
-18.691,-43.944,307,1.3,1.1,2019-10-18,0150,T,25,6.0NRT,293.2,7.6,N
-18.54,-43.065,305.4,1.5,1.2,2019-10-18,0150,T,64,6.0NRT,287.9,12.7,N
-18.672,-43.954,311.1,1.3,1.1,2019-10-18,0150,T,67,6.0NRT,293.6,11.4,N
-18.727,-45.082,354.6,1.1,1.1,2019-10-18,0150,T,100,6.0NRT,294.5,85.3,N
-18.729,-45.092,304.5,1.1,1.1,2019-10-18,0150,T,60,6.0NRT,292,6.2,N
-18.726,-45.136,307.2,1.1,1.1,2019-10-18,0150,T,71,6.0NRT,293.8,7.7,N
-18.728,-45.146,374.5,1.1,1.1,2019-10-18,0150,T,100,6.0NRT,298.6,153.6,N
-18.718,-45.148,311.9,1.1,1.1,2019-10-18,0150,T,84,6.0NRT,293.8,11.1,N
-18.308,-42.771,300.6,1.5,1.2,2019-10-18,0150,T,30,6.0NRT,289.6,8,N
-18.828,-46.928,302.4,1,1,2019-10-18,0150,T,49,6.0NRT,290.5,5.2,N
-18.266,-43.413,346.7,1.4,1.2,2019-10-18,0150,T,100,6.0NRT,292.5,90.9,N
-18.268,-43.426,313.5,1.4,1.2,2019-10-18,0150,T,87,6.0NRT,290.6,19,N
-18.024,-42.118,349.2,1.7,1.3,2019-10-18,0150,T,100,6.0NRT,296.2,133.1,N
-18.027,-42.133,320.5,1.7,1.3,2019-10-18,0150,T,100,6.0NRT,293.5,38.1,N
-18.017,-42.125,308.7,1.7,1.3,2019-10-18,0150,T,75,6.0NRT,294,16.5,N
-17.786,-41.815,310.6,1.8,1.3,2019-10-18,0150,T,80,6.0NRT,291.1,25.1,N
-18.901,-50.559,312.9,1.3,1.1,2019-10-18,0150,T,86,6.0NRT,294.4,14.3,N
-18.903,-50.571,305.2,1.3,1.1,2019-10-18,0150,T,61,6.0NRT,293.8,6.8,N
-18.682,-48.92,306.1,1.1,1,2019-10-18,0150,T,44,6.0NRT,292.7,6.2,N
-18.683,-48.93,312.9,1.1,1,2019-10-18,0150,T,86,6.0NRT,293,11.7,N
-18.675,-48.917,329.6,1.1,1,2019-10-18,0150,T,100,6.0NRT,294.3,30.1,N
-18.676,-48.927,326.8,1.1,1,2019-10-18,0150,T,100,6.0NRT,294.3,26.2,N
-18.664,-48.908,301.9,1.1,1,2019-10-18,0150,T,34,6.0NRT,291.8,4.5,N
-18.665,-48.918,331.3,1.1,1,2019-10-18,0150,T,100,6.0NRT,293.8,33.3,N
-18.667,-48.928,307.6,1.1,1,2019-10-18,0150,T,72,6.0NRT,293.1,7.8,N
-17.853,-43.572,302.2,1.4,1.2,2019-10-18,0150,T,48,6.0NRT,291,7.9,N
-17.575,-42.189,301.4,1.7,1.3,2019-10-18,0150,T,41,6.0NRT,289.4,11.9,N
-17.563,-42.191,301.8,1.7,1.3,2019-10-18,0150,T,44,6.0NRT,288.6,12.1,N
-17.565,-42.179,307.2,1.8,1.3,2019-10-18,0150,T,71,6.0NRT,288.9,18.6,N
-17.568,-42.196,302.6,1.7,1.3,2019-10-18,0150,T,26,6.0NRT,289,12.3,N
-17.892,-44.394,316.1,1.2,1.1,2019-10-18,0150,T,93,6.0NRT,292.3,18.7,N
-17.894,-44.405,333,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,292.7,44.2,N
-17.903,-44.463,312.5,1.2,1.1,2019-10-18,0150,T,85,6.0NRT,293.2,13.9,N
-19.462,-57.372,305.2,4,1.9,2019-10-18,0150,T,63,6.0NRT,294.7,34.7,N
-17.736,-43.812,308.3,1.3,1.2,2019-10-18,0150,T,74,6.0NRT,292,11.6,N
-17.73,-43.82,306,1.3,1.2,2019-10-18,0150,T,66,6.0NRT,292.6,9.2,N
-18.711,-50.654,310.2,1.3,1.1,2019-10-18,0150,T,79,6.0NRT,294.4,11.9,N
-18.712,-50.666,307.3,1.3,1.1,2019-10-18,0150,T,71,6.0NRT,294.9,9.2,N
-18.702,-50.667,317.6,1.3,1.1,2019-10-18,0150,T,95,6.0NRT,295.1,20.4,N
-19.252,-57.215,304.9,3.9,1.8,2019-10-18,0150,T,62,6.0NRT,293.7,38.3,N
-17.678,-44.592,303.9,1.2,1.1,2019-10-18,0150,T,35,6.0NRT,292.6,5.5,N
-18.486,-50.254,305.5,1.2,1.1,2019-10-18,0150,T,64,6.0NRT,294.2,6.4,N
-17.668,-44.593,304.6,1.2,1.1,2019-10-18,0150,T,52,6.0NRT,293.2,5.9,N
-17.925,-46.29,304.6,1,1,2019-10-18,0150,T,61,6.0NRT,292.9,5.8,N
-18.475,-50.243,335.9,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,296.7,46.4,N
-18.476,-50.255,344.7,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,296.6,65.7,N
-18.465,-50.245,373,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,299.1,165.7,N
-18.466,-50.256,339.3,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,295.6,53.4,N
-18.455,-50.246,304.8,1.2,1.1,2019-10-18,0150,T,61,6.0NRT,292.6,6.6,N
-18.452,-50.305,323.7,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,296,27,N
-18.454,-50.317,319.2,1.2,1.1,2019-10-18,0150,T,98,6.0NRT,295.5,21.1,N
-18.442,-50.306,340.8,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,295.4,58.4,N
-18.444,-50.318,348.9,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,295.8,79,N
-18.413,-51.191,305,1.4,1.2,2019-10-18,0150,T,62,6.0NRT,288.1,8.7,N
-18.237,-51.025,304.6,1.3,1.1,2019-10-18,0150,T,61,6.0NRT,286,8.6,N
-18.227,-51.026,314.3,1.3,1.1,2019-10-18,0150,T,89,6.0NRT,285.9,18.7,N
-17.344,-45.074,304,1.2,1.1,2019-10-18,0150,T,58,6.0NRT,291.8,5.9,N
-17.346,-45.084,307.8,1.2,1.1,2019-10-18,0150,T,72,6.0NRT,292.6,9.3,N
-17.334,-45.075,314.1,1.2,1.1,2019-10-18,0150,T,89,6.0NRT,291.7,14.3,N
-17.336,-45.086,310.9,1.2,1.1,2019-10-18,0150,T,81,6.0NRT,292.2,11.5,N
-17.921,-49.191,304.1,1.1,1,2019-10-18,0150,T,59,6.0NRT,290.8,6.9,N
-17.223,-45.078,316.9,1.2,1.1,2019-10-18,0150,T,94,6.0NRT,292.5,17.6,N
-18.039,-50.9,312.2,1.3,1.1,2019-10-18,0150,T,84,6.0NRT,292.3,14.9,N
-18.041,-50.912,352.2,1.3,1.1,2019-10-18,0150,T,100,6.0NRT,293.7,98.3,N
-18.042,-50.925,325.6,1.3,1.1,2019-10-18,0150,T,100,6.0NRT,291.2,33.8,N
-17.213,-45.08,322.9,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,293.7,24.6,N
-17.215,-45.091,323.2,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,293.4,24.9,N
-18.029,-50.901,302.9,1.3,1.1,2019-10-18,0150,T,52,6.0NRT,290.9,6,N
-18.03,-50.914,321.5,1.3,1.1,2019-10-18,0150,T,100,6.0NRT,290.6,27.3,N
-16.622,-41.502,301.3,2,1.4,2019-10-18,0150,T,39,6.0NRT,291,9.9,N
-17.197,-45.439,324.6,1.1,1.1,2019-10-18,0150,T,100,6.0NRT,295.8,24.3,N
-17.199,-45.45,317.1,1.1,1.1,2019-10-18,0150,T,94,6.0NRT,295.2,15.3,N
-17.187,-45.441,307.2,1.1,1.1,2019-10-18,0150,T,71,6.0NRT,294.9,6.9,N
-17.545,-48.652,325,1,1,2019-10-18,0150,T,100,6.0NRT,293.1,23.2,N
-17.536,-48.65,309.2,1,1,2019-10-18,0150,T,77,6.0NRT,291.3,9.4,N
-17.538,-48.66,307.8,1,1,2019-10-18,0150,T,72,6.0NRT,291.7,8.4,N
-17.319,-47.238,321.4,1,1,2019-10-18,0150,T,100,6.0NRT,288.9,20,N
-16.917,-44.83,306.1,1.2,1.1,2019-10-18,0150,T,67,6.0NRT,294.7,7.3,N
-16.496,-42.953,303,1.6,1.2,2019-10-18,0150,T,53,6.0NRT,292.5,9,N
-16.497,-42.96,306.7,1.6,1.2,2019-10-18,0150,T,69,6.0NRT,292.5,12.9,N
-17.068,-46.846,320.2,1,1,2019-10-18,0150,T,100,6.0NRT,294.7,17.4,N
-17.225,-48.262,309.2,1,1,2019-10-18,0150,T,77,6.0NRT,291.5,8.8,N
-17.035,-47.311,309,1,1,2019-10-18,0150,T,76,6.0NRT,292.4,8.7,N
-17.026,-47.312,317.3,1,1,2019-10-18,0150,T,95,6.0NRT,292.6,14.8,N
-16.579,-45.085,328.9,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,292,34.3,N
-16.502,-45.115,306.9,1.2,1.1,2019-10-18,0150,T,69,6.0NRT,292.3,9.2,N
-16.527,-47.486,302.2,1,1,2019-10-18,0150,T,48,6.0NRT,291.6,4.7,N
-16.522,-47.706,313.4,1,1,2019-10-18,0150,T,87,6.0NRT,291.7,11.9,N
-16.148,-46.41,312.5,1.1,1,2019-10-18,0150,T,85,6.0NRT,290.8,12.6,N
-16.16,-48.135,302.3,1,1,2019-10-18,0150,T,48,6.0NRT,291.8,4.6,N
-16.129,-48.311,306.8,1,1,2019-10-18,0150,T,69,6.0NRT,291.8,7.1,N
-15.746,-47.18,309.8,1,1,2019-10-18,0150,T,78,6.0NRT,289.5,10,N
-15.763,-47.292,303.3,1,1,2019-10-18,0150,T,54,6.0NRT,291.2,5.1,N
-15.737,-47.181,302.4,1,1,2019-10-18,0150,T,19,6.0NRT,290.2,4.9,N
-15.734,-47.287,319.3,1,1,2019-10-18,0150,T,98,6.0NRT,292,17,N
-15.736,-47.297,322.5,1,1,2019-10-18,0150,T,100,6.0NRT,292.6,20.4,N
-15.694,-47.198,300.5,1,1,2019-10-18,0150,T,29,6.0NRT,289.8,4.2,N
-15.568,-46.717,304.9,1,1,2019-10-18,0150,T,62,6.0NRT,294,5.5,N
-15.398,-46.512,313.3,1.1,1,2019-10-18,0150,T,87,6.0NRT,291.2,13.9,N
-15.392,-46.519,303,1.1,1,2019-10-18,0150,T,53,6.0NRT,289,6.7,N
-15.546,-48.02,308.1,1,1,2019-10-18,0150,T,74,6.0NRT,289.5,7.8,N
-15.539,-48.04,301.9,1,1,2019-10-18,0150,T,15,6.0NRT,291.8,3.5,N
-15.408,-47.194,304.9,1,1,2019-10-18,0150,T,62,6.0NRT,293.3,5.2,N
-15.345,-47.074,308.4,1,1,2019-10-18,0150,T,65,6.0NRT,294,6.7,N
-15.327,-47.019,307.2,1,1,2019-10-18,0150,T,59,6.0NRT,294.8,6.2,N
-15.335,-47.076,310.5,1,1,2019-10-18,0150,T,79,6.0NRT,294,7.9,N
-15.462,-48.143,311.1,1,1,2019-10-18,0150,T,82,6.0NRT,292.3,9.7,N
-15.258,-47.172,307,1,1,2019-10-18,0150,T,61,6.0NRT,294.6,5.6,N
-15.185,-47.054,313.1,1,1,2019-10-18,0150,T,86,6.0NRT,296.2,9.3,N
-15.176,-47.055,306.5,1,1,2019-10-18,0150,T,59,6.0NRT,295.8,4.8,N
-15.285,-47.994,306.9,1,1,2019-10-18,0150,T,70,6.0NRT,292.4,6.6,N
-15.286,-48.003,305,1,1,2019-10-18,0150,T,62,6.0NRT,292.5,5.5,N
-14.943,-46.782,309.1,1,1,2019-10-18,0150,T,68,6.0NRT,294.9,7.2,N
-14.944,-46.791,304.4,1,1,2019-10-18,0150,T,19,6.0NRT,294.3,4.2,N
-14.92,-46.883,309.6,1,1,2019-10-18,0150,T,78,6.0NRT,297.2,6.5,N
-14.719,-46.829,310.2,1,1,2019-10-18,0150,T,79,6.0NRT,294.3,8.8,N
-14.735,-47.185,305.6,1,1,2019-10-18,0150,T,65,6.0NRT,294.4,5.6,N
-14.765,-47.451,316.5,1,1,2019-10-18,0150,T,93,6.0NRT,296.1,11.9,N
-14.751,-47.424,308.7,1,1,2019-10-18,0150,T,36,6.0NRT,295.9,5.8,N
-14.756,-47.452,307.5,1,1,2019-10-18,0150,T,39,6.0NRT,295.2,5.1,N
-14.594,-46.485,319.2,1.1,1,2019-10-18,0150,T,98,6.0NRT,296.6,16.7,N
-14.68,-47.252,325.5,1,1,2019-10-18,0150,T,100,6.0NRT,294.3,22.6,N
-14.681,-47.262,333.3,1,1,2019-10-18,0150,T,100,6.0NRT,294.9,32.6,N
-14.833,-48.374,307.8,1,1,2019-10-18,0150,T,72,6.0NRT,292.3,7.1,N
-14.688,-47.43,307.6,1,1,2019-10-18,0150,T,27,6.0NRT,294.1,5.4,N
-14.676,-47.413,311.2,1,1,2019-10-18,0150,T,61,6.0NRT,295,7.5,N
-14.678,-47.422,306.2,1,1,2019-10-18,0150,T,25,6.0NRT,294.3,4.4,N
-14.637,-47.458,307.5,1,1,2019-10-18,0150,T,72,6.0NRT,293,6.9,N
-14.638,-47.467,308.3,1,1,2019-10-18,0150,T,74,6.0NRT,292.9,7.7,N
-14.629,-47.469,312.4,1,1,2019-10-18,0150,T,72,6.0NRT,291.6,10.4,N
-14.591,-47.971,303.8,1,1,2019-10-18,0150,T,57,6.0NRT,293.2,4.8,N
-14.606,-48.072,308.5,1,1,2019-10-18,0150,T,75,6.0NRT,293.9,7.2,N
-14.607,-48.081,304.6,1,1,2019-10-18,0150,T,46,6.0NRT,294,4.5,N
-15.151,-52.412,305.7,1.5,1.2,2019-10-18,0150,T,65,6.0NRT,290.9,8.9,N
-15.153,-52.426,308.4,1.5,1.2,2019-10-18,0150,T,74,6.0NRT,290.6,12.1,N
-14.359,-47.319,321.5,1,1,2019-10-18,0150,T,100,6.0NRT,295.7,17.5,N
-14.35,-47.32,317.2,1,1,2019-10-18,0150,T,95,6.0NRT,294.3,13.6,N
-14.223,-47.525,312.1,1,1,2019-10-18,0150,T,78,6.0NRT,291.8,9.2,N
-14.228,-47.553,315,1,1,2019-10-18,0150,T,45,6.0NRT,294.7,11.3,N
-14.216,-47.536,312.4,1,1,2019-10-18,0150,T,44,6.0NRT,293.5,8.3,N
-14.219,-47.555,309.5,1,1,2019-10-18,0150,T,17,6.0NRT,294,6.7,N
-14.22,-47.564,318.7,1,1,2019-10-18,0150,T,97,6.0NRT,294.6,14.5,N
-14.274,-47.934,311.4,1,1,2019-10-18,0150,T,83,6.0NRT,293.8,9.1,N
-14.205,-47.528,315.3,1,1,2019-10-18,0150,T,47,6.0NRT,292.6,11.2,N
-14.207,-47.537,354.2,1,1,2019-10-18,0150,T,100,6.0NRT,295.7,69.6,N
-14.208,-47.547,340.6,1,1,2019-10-18,0150,T,100,6.0NRT,294,41,N
-14.189,-47.54,311.7,1,1,2019-10-18,0150,T,43,6.0NRT,292.3,9.8,N
-14.613,-50.6,313.8,1.1,1.1,2019-10-18,0150,T,61,6.0NRT,285.4,15.9,N
-14.615,-50.611,308.1,1.2,1.1,2019-10-18,0150,T,73,6.0NRT,287.9,9.8,N
-14.158,-47.392,320.6,1,1,2019-10-18,0150,T,100,6.0NRT,292.7,17.5,N
-14.159,-47.401,317.6,1,1,2019-10-18,0150,T,95,6.0NRT,294,14.4,N
-14.16,-47.41,306.6,1,1,2019-10-18,0150,T,40,6.0NRT,294.6,5.5,N
-14.15,-47.402,303.5,1,1,2019-10-18,0150,T,21,6.0NRT,292.6,3.8,N
-13.893,-47.092,307.5,1,1,2019-10-18,0150,T,50,6.0NRT,293.9,6.1,N
-13.899,-47.131,308.8,1,1,2019-10-18,0150,T,57,6.0NRT,292.9,7.5,N
-14.03,-48.74,303.4,1,1,2019-10-18,0150,T,55,6.0NRT,284.3,6.7,N
-13.748,-46.924,306.5,1.1,1,2019-10-18,0150,T,6,6.0NRT,295.5,5.3,N
-13.502,-45.706,311.6,1.2,1.1,2019-10-18,0150,T,83,6.0NRT,289.7,14.9,N
-13.503,-45.717,328.5,1.2,1.1,2019-10-18,0150,T,100,6.0NRT,290.1,36.4,N
